DENOM_SOCIAL,CNPJ,VL_PL,v_sub,v_tot,indice_subordinacao
MARGEM FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA,66614411000185,50203404.28,50203404.279854335,50203404.279854335,1.0
MARGEM MASTER FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,66733060000121,50202448.6,50202448.59974908,50202448.59974908,1.0
FORTEZZA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO,63606839000198,50201475.26,,50201475.25996447,
IC PRECATÓRIOS ESTADUAIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - DE RESP LTDA,53622208000109,50167278.6,2576631.8500074027,50167278.59880793,0.05136080572783209
CONCRETO PIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,61784023000129,50110384.91,38708925.45002975,50110384.91003058,0.7724731214802822
INCOR CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,63023974000100,50108143.37,41020354.31058174,50108143.37056419,0.8186364840386198
BOCAINA VD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,46322902000145,50096334.83,50096334.82995427,50096334.82995427,1.0
MULTI RECEBÍVEIS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,29492868000138,50082085.51,15854305.804274742,50082085.502465025,0.31656640583576334
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CAPITAL 5,21254441000190,50013719.1,50013719.08293342,50013719.08293342,1.0
TRADX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,54851851000177,49996949.11,24135184.93,49996949.11001489,0.48273315391489513
CMF FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL LP,21081879000113,49711985.37,49711985.36999998,49711985.36999998,1.0
ORUMAS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58055646000156,49706476.87,49706476.869881466,49706476.869881466,1.0
ID 112 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,45899745000172,49703298.87,,49703298.87007424,
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SIGA ENERGIA DE RESPONSABILIDADE LIMITADA,42793689000107,49644881.49,0.0,49644881.470010296,0.0
REVESTPAY FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,63894672000108,49582298.07,,49582298.069792435,
JGP CRÉDITO HY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,56935925000189,49565061.02,0.0,49565061.01999998,0.0
SANTA BÁRBARA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL- RESP  LIMITADA,44680424000110,49412635.04,402162.2800004537,49412635.040083446,0.008138855166785182
KREDITON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61290894000196,49357122.01,49357122.009823516,49357122.009823516,1.0
INFINITO FDC CLT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PRIVADO RESP LIMITADA,63428663000121,49319441.2,16022841.099969305,49319441.199868634,0.3248788045881587
MEDTECH CPV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,52519160000145,49121825.54,49121825.53980341,49121825.53980341,1.0
POLO SPECIAL SITUATIONS VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO - RESPON,53823009000169,49104668.38,49104668.37990371,49104668.37990371,1.0
ADJUD I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,40676423000140,49075557.94,30522686.086113352,49075558.13462764,0.6219529078483692
KINEA SPECIAL OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,65084272000162,49014959.96,0.0,49014959.9587372,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA OPORTUNA PRECATÓRIOS FEDERAIS RESP LIMITADA,23076742000104,48987529.27,28196836.95005514,48987529.27007537,0.5755921429431944
LIWE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTO RESPONSABILIDADE LIMITADA,57363296000122,48872799.83,,48872799.8297728,
NEO SÃO RAFAEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,62088020000113,48694915.8,,48694915.79710738,
GROW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62390047000166,48664128.26,48664128.259930976,48664128.259930976,1.0
DW CRÉDITOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,52856414000110,48577177.61,,48577177.60985722,
LAVORO MULTICRÉDITO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,49508860000120,48557581.37,21631690.550033905,48557581.37008311,0.4454853380189451
BLUECAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,59056669000148,48417018.55,36413512.56999531,48417018.5499953,0.7520808521572802
SOLIS NOCTUA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,46464743000113,48359231.33,,48359231.288109176,
ATHENAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,56886293000100,48352562.34,48352562.33994008,48352562.33994008,1.0
IGNIS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47847076000110,48333808.37,16972976.94151924,48333808.37669087,0.3511615887835669
NAVESA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51027087000121,48187084.68,48187084.67980734,48187084.67980734,1.0
INTRABANK MULTICRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LI,54422007000120,48169308.84,,48169308.840130806,
ORRAM ESTRUTURADO FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55835986000101,48154004.44,48154004.44004881,48154004.44004881,1.0
SEQUOIA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,35179032000180,48144101.48,0.0,48144101.48046495,0.0
BTG LEGATO PMFO 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,60091623000149,48112772.97,,48112772.92258389,
VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,41609394000167,48075421.31,0.0402552992,48075425.00892717,8.373363146040821e-10
NEST SILVER FENIX FIC DE FIDC DE RESP ILIMITADA,56805907000182,48047097.14,48047097.143219836,48047097.143219836,1.0
SCORPIUS HIGH ALPHA FIC FIDC SEGMENTO FINANCEIRO,52878266000135,48002042.75,44502042.74993088,48002042.74993088,0.9270864363370236
MONTENEGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,40617721000160,48001549.2,48001549.20026741,48001549.20026741,1.0
PG2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,63663195000170,47997739.27,2354488.9800282083,47349728.693186864,0.049725500969279995
CAPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,56661864000109,47940192.63,,47940192.63009256,
PROSPER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,24774059000103,47914027.23,47914027.22997947,47914027.22997947,1.0
ROOT GENERAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,29800237000139,47876269.3,0.0,47876269.29999993,0.0
MINASFAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31238162000196,47840903.56,0.0,47840903.56009119,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CV 01 RESPONSABILIDADE LIMITADA,47227461000165,47814147.04,10863226.700006912,47814147.039529555,0.22719691498472028
GREENWOOD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,36399603000155,47774677.33,47774677.32996615,47774677.32996615,1.0
THE ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55508226000190,47567189.28,10124495.876138158,47567189.280042015,0.21284620826621217
STV1 FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS,52098409000196,47456951.55,47456951.54994,47456951.54994,1.0
VERONA FUNDO DE INVESTIMENTOS EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS,61331497000115,47370806.65,47370806.64993222,47370806.64993222,1.0
REDWOOD HIGH YIELD CP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,64013807000141,47343845.41,28831861.930043187,47343845.4100116,0.6089885956738579
ÍMPAR II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,47463370000129,47315500.99,47315500.588533804,47315500.588533804,1.0
BERTOLUCCI II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,63094209000181,47309452.12,,47309452.12132456,
NANBAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,36741161000183,47285152.16,,47285152.13482108,
BURITI FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54976534000187,47204101.53,47204101.52995055,47204101.52995055,1.0
MATRI INFINITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55395204000160,47187887.04,7222744.640603534,47187886.63016021,0.15306353296159497
FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS GARANTIDO TÊXTIL,50115649000126,47060025.29,,47060025.28998683,
SEVEN CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,44705452000144,47033191.38,47033191.38004267,47033191.38004267,1.0
MINASVERDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42605189000196,47017811.86,47017811.85949784,47017811.85949784,1.0
NTZ VENTO EM POPA FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESP LTDA,61033412000112,46973624.68,,46973624.67982898,
CALIFORNIA FIC FIDC MULTISSETORIAL DE RESPONSABILIDADE LIMITADA,59998925000116,46918742.41,46918742.41001108,46918742.41001108,1.0
CAPELLA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,20589460000104,46791605.71,0.0,46791605.71000267,0.0
ST 1019 FIDC RESPONSABILIDADE LIMITADA,61061838000180,46715769.95,46715769.95004,46715769.95004,1.0
CLASSE A DO GAMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - MULTICLASSE,62497775000171,46597666.06,0.0,46597666.04981324,0.0
MAGALU I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,35688153000158,46577039.45,0.0,46577039.44999982,0.0
SOUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45207458000154,46565462.43,,46565462.42961275,
CONCRETO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESP LIMITADA,42357817000161,46452202.63,41091672.18989322,46452202.62989319,0.8846011569632152
CLASSE ÚNICA DE COTAS DO ST 1014 FIDC RESPONSABILIDADE LIMITADA,56780221000184,46442051.98,46442051.980116,46442051.980116,1.0
MR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45777614000112,46432892.69,46432892.689931296,46432892.689931296,1.0
MUNDIAL  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,46082740000115,46366941.13,,46366941.12966463,
NR11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA,55948310000124,46213809.75,46213809.74997599,46213809.74997599,1.0
CITRINO TEMPO CAPTOR (CTC) FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,52649689000183,46180681.57,46180681.569951095,46180681.569951095,1.0
QUANTHAS FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA,27531301000106,46156848.84,36784669.749990374,46156848.84001161,0.7969493298273679
CAPITAL FINANÇAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,29109383000112,46123600.71,13210679.399996039,46123600.70982587,0.2864190825670235
ROCK AX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58363671000105,46092085.96,0.0,46092085.9599592,0.0
PANGU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - NÃO PADRONIZADOS,20953316000105,46044954.85,27210170.97998019,46044954.87930289,0.5909479344980552
K2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55993250000161,45863174.66,19979780.229998063,45863174.659780756,0.43563884049045404
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GENIAL MULTI CONSIGNADOS II  RESPONSABILIDADE LIMITADA,61289833000109,45852308.1,9066460.609994814,45852308.090086654,0.1977318261096435
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IS SOLAR KOMPASS ENERGIA,38051251000178,45802597.08,,45802597.07992414,
JC CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,34964344000132,45715993.29,,45715993.28989971,
SIGULER GUFF (JUS BLC) 2A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,13762574000149,45707267.3,,45707267.30369985,
MACCABI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,35654828000148,45620498.95,,45620498.94989268,
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FICTOR,52270934000147,45488495.41,45488420.70959134,45488495.40959127,0.9999983578265391
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRASIL CONSIG,53165872000176,45478809.34,45478809.33994499,45478809.33994499,1.0
BI5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,58649649000118,45329584.41,13648033.179956315,45328959.08989106,0.3010886076799412
DELPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,25970315000192,45252745.38,45252745.37947877,45252745.37947877,1.0
PONTAL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,66710965000186,45033491.55,0.0,45033491.54999873,0.0
SC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45523882000108,44874512.97,10982494.449971568,44874512.96979982,0.24473790851752972
SP SELECIONADOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54410544000150,44806919.14,7871287.880000001,44806919.61180973,0.17567125676555928
MERCANTIL DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTI OPEN I,26199650000100,44750933.9,44750933.899999805,44750933.899999805,1.0
QG DISTRESSED II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39737206000134,44679759.85,0.0,44679759.85000005,0.0
VOLUS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESPONSABILIDADE LIMITADA,45899460000131,44581102.67,44581102.67001673,44581102.67001673,1.0
V051 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,38267680000187,44516851.64,0.0,44516851.64000002,0.0
RJ3D FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55154982000168,44501151.54,0.0,44501151.54253955,0.0
META FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,29953928000172,44496555.09,15224788.760343734,44496555.06033922,0.34215657233910074
PENSILVANIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,50462226000182,44451883.69,,44451883.69044648,
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE,34475955000117,44435051.86,17401510.87158639,44435051.85990593,0.3916167562142062
BPD CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40265649000159,44402924.27,4321294.209867245,44402924.44449372,0.09732003609962939
HOMMA PREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,57660538000140,44242299.9,21859988.159967463,44242299.899936184,0.4940970114439958
MATURITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISSEGMENTOS,12377935000170,44074932.87,40443406.38002168,44074932.86054093,0.9176056264904613
FIZZ CARD FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,52112338000139,44071975.7,,44071975.699890845,
ÉXES SPECIAL OPPORTUNITIES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LTDA,60447905000136,43861313.04,43861313.03990818,43861313.03990818,1.0
ALGARVE PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55249383000128,43793744.44,0.0,43793744.440677404,0.0
TSALEACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,53078148000105,43777440.26,13346826.969995514,43777440.25993733,0.3048791087543276
ITAÚ MULTIEMPRESAS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,63694302000127,43732241.39,9813190.519996872,43732241.39008069,0.22439258103570908
MILÊNIO SUPERNOVA MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,47046831000168,43695147.07,,43695147.16750448,
LANCIA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,29786909000107,43530865.1,0.0,43530865.099990994,0.0
ASAAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS,38328836000192,43525890.04,,43525890.04001676,
GUARDIAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOSRESPONSABILIDADE LIMITADA,40802124000105,43510303.95,19929678.7499547,43510303.94995303,0.4580450362488496
GIDEON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITÓRIOS RL,54316081000162,43509780.21,,43509780.19531979,
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA LAUNCHPAD,42739077000128,43504604.39,0.0,43504604.38968743,0.0
ALGARVE MALL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,42043830000146,43501803.46,0.0,43509084.32933372,0.0
MAV ALTERNATIVE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,50123492000180,43497466.5,0.0,43497466.49903483,0.0
VARYAGI II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PÚBLICO RESP LIMITADA,58479412000136,43480055.68,18343750.45993571,43480055.680018425,0.4218888447368229
GHIA NORTE 360 FIC DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS RESP LIMITADA,41801919000161,43473120.42,,43473120.32338392,
GUARDIANS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,29010886000136,43419690.19,21204303.130044457,43419690.18008986,0.48835685013173374
FARM M IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,58442833000192,43399528.79,,43399528.78804557,
MOOVPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA ABERTA,50200709000109,43333776.46,32944845.980062872,43333776.45721842,0.7602579021144834
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCIAMENTO DE VEÍCULOS PESADOS - RESPONSABILIDADE L,53560257000164,43316737.77,18582904.106961153,43316737.76681204,0.42900054493943923
AUGME VINTAGE II FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,58731626000158,43314721.06,43314721.05988612,43314721.05988612,1.0
CROW TECH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,53635506000133,43309465.34,,43309465.34004721,
BF3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59197255000139,43286670.43,33220964.219800718,43286670.429715775,0.7674640689618606
IRLANDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,57223832000194,43249222.04,0.0,43249222.03971241,0.0
MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,12910431000174,43194173.88,43194173.879882865,43194173.879882865,1.0
ESTALEIRO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58508265000185,43048209.88,7181618.624838574,43048209.87990917,0.16682734647672942
ESTALEIRO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58508715000130,43048182.41,7181591.20301207,43048182.42011422,0.1668268158902913
EL CALAFATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53272409000123,43033709.95,,43033709.95003783,
FUTURA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,57182384000128,42997580.59,42997580.58989508,42997580.58989508,1.0
HOD MULTIPLICA 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,46339525000157,42968336.28,,42968336.276132375,
FORESTAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51503629000195,42959968.76,0.0,42959968.600960195,0.0
APOENA PRECATÓRIOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62771666000109,42932288.52,13030499.720006302,42931917.21010464,0.3035154394861124
CONDOCONTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,44395545000110,42888201.2,16525938.713282535,42888201.2832397,0.3853259922033782
CREDITMIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,09072384000122,42851145.51,0.0,42851145.51000047,0.0
USIQUÍMICA DO BRASIL FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,60788422000103,42823433.56,0.0,42823433.55995622,0.0
MLC ISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,57391433000132,42692472.74,42692472.740099624,42692472.740099624,1.0
VALORA CAPITAL PARTNERS HY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,31159172000136,42682378.12,,42682378.2046729,
KRISPY  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59385783000111,42664019.95,0.0,42664019.94697736,0.0
PROSSEG FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS,30804773000191,42598384.22,42598384.07916877,42598384.07916877,1.0
PLGN EQUIPE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55139905000139,42588658.04,,42588657.94657763,
BS PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41341254000150,42551342.23,42551342.229966454,42551342.229966454,1.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BUDAPESTE 01,32068046000139,42533144.67,11870869.184293717,43626808.214246124,0.2721003362427358
WIZARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51124933000121,42522239.02,42522239.01999856,42522239.01999856,1.0
LEPAPIE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,28267746000185,42424474.0,27072408.30994988,42424473.999917835,0.638131855447455
FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS ECO,50149859000135,42315515.17,,42315515.17228256,
NACIONAL CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47859927000145,42282420.61,23103979.14999891,42282420.60995194,0.5464204465285738
STATHEROS SEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,66396782000138,42180761.87,,42180762.055132516,
CHIMERA ALTERNATIVE ASSETS X FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP. LIMITADA,56659005000185,42176456.66,0.0,41669598.93295483,0.0
ANZEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60043514000156,42144016.88,,42144016.87986918,
REVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,56322644000150,42086124.21,42086124.20993142,42086124.20993142,1.0
ACELERA VAREJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,44680388000194,42030269.48,15627062.100021215,42030307.35859425,0.3718046115317268
ALIANÇA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,63819527000162,42014625.65,,42014625.64913307,
MOBILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,58954874000168,41958488.54,,41958488.53999904,
LIFT ALFA FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,59765224000137,41945659.77,0.0,41945659.77003357,0.0
TS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,19527871000196,41874397.55,0.0,41874397.55000001,0.0
