CNPJ,DENOM_SOCIAL,serie,esperado,realizado,gap,VL_PL
08654210000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,0.0,0.0,0.0,502797099.05
08654210000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 3 | Série 1,0.0,0.0,0.0,502797099.05
08654210000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 4 | Série 1,0.0,0.0,0.0,502797099.05
08654210000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 5 | Série 1,0.0,0.0,0.0,502797099.05
08654210000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 6 | Série 1,0.15,0.15,0.0,502797099.05
08654210000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 7 | Série 1,1.85,1.85,0.0,502797099.05
08654210000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 7 | Série 2,1.58,1.58,0.0,502797099.05
08654210000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 8 | Série 1,1.47,1.47,0.0,502797099.05
08654210000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,5.38,5.38,502797099.05
08661352000108,VVMB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,Subclasse Senior Subclasse 1,0.0,-0.02,-0.02,454435894.87
08661352000108,VVMB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,Subclasse Subordinada  |,0.0,0.0,0.0,454435894.87
08678936000188,SIFRA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,Subclasse Senior Série 1,1.38,1.38,0.0,1234030780.83
08678936000188,SIFRA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,Subclasse Subordinada Mezanino 1 | Série 1,1.42,1.42,0.0,1234030780.83
08678936000188,SIFRA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,Subclasse Subordinada Subordinada 1 |,0.0,0.14,0.14,1234030780.83
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,0.0,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 10,0.0,0.0,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 11,0.07,0.07,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 12,0.0,0.0,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 13,1.45,1.45,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 14,1.42,1.42,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 15,1.38,1.38,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,0.0,0.0,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 3,0.0,0.0,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 4,0.0,0.0,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 5,0.0,0.0,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 6,0.0,0.0,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 7,0.0,0.0,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 8,0.07,0.07,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Senior Série 9,1.45,1.45,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.69,1.69,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,1.21,1.21,0.0,332410774.37
08756222000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,-3.06,-3.06,332410774.37
08845618000164,FIDC MULTISETORIAL MAXIMUM,Subclasse Senior Subclasse 1,0.0,1.12,1.12,2479947.43
08845618000164,FIDC MULTISETORIAL MAXIMUM,Subclasse Senior Subclasse 2,0.0,1.12,1.12,2479947.43
08845618000164,FIDC MULTISETORIAL MAXIMUM,Subclasse Senior Subclasse 3,0.0,1.12,1.12,2479947.43
08845618000164,FIDC MULTISETORIAL MAXIMUM,Subclasse Senior Subclasse 4,0.0,1.12,1.12,2479947.43
08845618000164,FIDC MULTISETORIAL MAXIMUM,Subclasse Senior Subclasse 5,0.0,1.12,1.12,2479947.43
08845618000164,FIDC MULTISETORIAL MAXIMUM,Subclasse Senior Subclasse 6,0.0,1.12,1.12,2479947.43
08845618000164,FIDC MULTISETORIAL MAXIMUM,Subclasse Subordinada  |,0.0,0.0,0.0,2479947.43
08927488000109,FIDC TRENDBANK BANCO DE FOMENTO - MULTISETORIAL,Subclasse Senior Série 1,0.0,0.0,0.0,0.0
08927488000109,FIDC TRENDBANK BANCO DE FOMENTO - MULTISETORIAL,Subclasse Subordinada Subordinada 1 |,0.0,0.0,0.0,0.0
08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,Subclasse Senior Série 1,0.0,0.0,0.0,56323566.24
08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,Subclasse Senior Série 2,0.0,0.0,0.0,56323566.24
08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,Subclasse Senior Série 3,0.0,0.0,0.0,56323566.24
08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,Subclasse Senior Série 4,0.0,0.0,0.0,56323566.24
08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,Subclasse Senior Série 5,0.0,0.0,0.0,56323566.24
08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,Subclasse Senior Série 6,0.0,0.0,0.0,56323566.24
08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,Subclasse Senior Série 7,0.0,0.0,0.0,56323566.24
08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,Subclasse Senior Série 8,1.49,1.49,0.0,56323566.24
08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,Subclasse Subordinada Mezanino 1 | Série 1,1.53,1.53,0.0,56323566.24
08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,Subclasse Subordinada Mezanino 2 | Série 1,1.57,1.57,0.0,56323566.24
08930397000122,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL PROSPECTA LP,Subclasse Subordinada Subordinada 1 |,0.0,-2.97,-2.97,56323566.24
08987105000198,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - FORNECEDORES I DE RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,0.0,1.03,1.03,13722894.63
08987105000198,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - FORNECEDORES I DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada  |,0.0,0.0,0.0,13722894.63
09009924000123,ECO MULTI COMMODITIES FIDC AGROPECUARIOS,Subclasse Senior,0.0,0.0,0.0,56563787.96
09009924000123,ECO MULTI COMMODITIES FIDC AGROPECUARIOS,Subclasse Subordinada  |,0.0,0.0,0.0,56563787.96
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 1,0.0,0.0,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 10,1.33,1.33,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 11,0.0,0.0,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 12,1.13,1.13,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 13,1.37,1.37,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 14,1.37,1.37,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 15,1.45,1.45,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 16,1.37,1.37,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 17,1.33,1.33,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 18,1.04,1.04,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 2,0.0,0.0,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 3,1.37,1.37,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 4,1.37,1.37,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 5,0.0,0.0,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 6,-1.28,-1.28,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 7,1.33,1.33,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 8,0.0,0.0,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Senior Série 9,0.0,0.0,0.0,103078927.08
09057948000158,FIDC MULTISETORIAL EXICON I,Subclasse Subordinada Subordinada 1 |,0.0,3.07,3.07,103078927.08
09072384000122,CREDITMIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,0.0,0.52,0.52,42851145.51
09072384000122,CREDITMIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada  |,0.0,0.0,0.0,42851145.51
09104359000183,DETOMASO FIDC-NP MULTISSETORIAL,Subclasse Senior Série 1,1.29,1.29,0.0,189647469.18
09104359000183,DETOMASO FIDC-NP MULTISSETORIAL,Subclasse Senior Série 2,0.0,0.0,0.0,189647469.18
09104359000183,DETOMASO FIDC-NP MULTISSETORIAL,Subclasse Subordinada Subordinada 1 |,0.0,2.99,2.99,189647469.18
09115244000194,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRATEX PRECATÓRIO II - RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,0.0,2.4,2.4,694519721.34
09115244000194,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRATEX PRECATÓRIO II - RESPONSABILIDADE LIMITADA,Subclasse Subordinada  |,0.0,0.0,0.0,694519721.34
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 1,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 10,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 11,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 12,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 13,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 14,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 15,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 16,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 17,1.44,1.44,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 18,1.43,1.43,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 19,1.41,1.41,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 2,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 3,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 4,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 5,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 6,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 7,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 8,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 9,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 1 | Série 1,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 10 | Série 1,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 11 | Série 1,1.57,1.57,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 12 | Série 1,1.53,1.53,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 13 | Série 1,1.49,1.49,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 2 | Série 1,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 3 | Série 1,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 4 | Série 1,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 5 | Série 1,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 6 | Série 1,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 7 | Série 1,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 8 | Série 1,0.0,0.0,0.0,133281248.13
09137729000189,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Mezanino 9 | Série 1,0.0,0.0,0.0,133281248.13
09163026000125,MERIDIANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior,0.0,0.0,0.0,80699331.29
09163026000125,MERIDIANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Subordinada Subordinada 1 |,0.0,-0.11,-0.11,80699331.29
09172117000127,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP,Subclasse Senior Série 1,1.33,1.33,0.0,371328923.76
09172117000127,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP,Subclasse Senior Série 2,1.33,1.33,0.0,371328923.76
09172117000127,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP,Subclasse Senior Série 3,1.33,1.33,0.0,371328923.76
09172117000127,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP,Subclasse Subordinada Mezanino 1 | Série 1,1.41,1.41,0.0,371328923.76
09172117000127,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP,Subclasse Subordinada Subordinada 1 |,2.95,2.95,0.0,371328923.76
09194841000151,ATLÂNTICO FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,1.52,1.52,0.0,143574277.68
09195235000150,FIDC DO SISTEMA PETROBRAS,Subclasse Senior Série 1,1.07,1.07,0.0,61254971563.01
09195235000150,FIDC DO SISTEMA PETROBRAS,Subclasse Subordinada Subordinada 1 |,1.07,-25.28,-26.35,61254971563.01
09217017000170,ACCESS 1 FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,79700375.04
09217017000170,ACCESS 1 FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,Subclasse Subordinada  |,0.0,0.0,0.0,79700375.04
09220444000107,DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Subclasse 1,0.0,0.0,0.0,22931209.52
09220444000107,DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Subclasse 2,0.0,0.0,0.0,22931209.52
09220444000107,DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Subclasse 3,0.0,0.0,0.0,22931209.52
09220444000107,DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Subclasse 4,0.0,0.0,0.0,22931209.52
09220444000107,DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Subclasse 5,2.29,2.29,0.0,22931209.52
09221411000181,VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 1,0.0,0.0,0.0,59618554.37
09221411000181,VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 2,0.0,0.0,0.0,59618554.37
09221411000181,VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 3,0.0,0.0,0.0,59618554.37
09221411000181,VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 4,0.0,0.0,0.0,59618554.37
09221411000181,VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 5,0.0,0.0,0.0,59618554.37
09221411000181,VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 6,0.0,0.0,0.0,59618554.37
09221411000181,VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 7,0.0,0.0,0.0,59618554.37
09221411000181,VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 8,0.0,0.0,0.0,59618554.37
09221411000181,VERTIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,Subclasse Senior Série 9,1.29,1.29,0.0,59618554.37
09236210000158,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRECATÓRIOS SELECIONADOS I,Subclasse Senior Subclasse 1,0.0,-0.02,-0.02,60456315.85
09239216000189,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL SM LP,Subclasse Senior Série 1,1.45,1.45,0.0,15484146.61
09239216000189,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL SM LP,Subclasse Subordinada Mezanino 1 | Série 1,1.53,1.53,0.0,15484146.61
09239216000189,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL SM LP,Subclasse Subordinada Subordinada 1 |,0.0,0.19,0.19,15484146.61
09257784000102,SUL BRASIL PROFISSIONAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO MULTISSETORIAL,Subclasse Senior,0.0,0.0,0.0,0.0
09257784000102,SUL BRASIL PROFISSIONAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO MULTISSETORIAL,Subclasse Subordinada Subordinada 1 |,0.0,0.0,0.0,0.0
09260031000156,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM,Subclasse Senior,0.0,0.0,0.0,80996734.05
09260031000156,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM,Subclasse Subordinada Mezanino 1 | Série 1,1.4,1.41,0.010000000000000009,80996734.05
09260031000156,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM,Subclasse Subordinada Subordinada 1 |,0.0,-22.61,-22.61,80996734.05
09363400000136,MERCANTIL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISETORIAL,Subclasse Senior Série 1,0.0,0.0,0.0,211002624.21
09363400000136,MERCANTIL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISETORIAL,Subclasse Senior Série 2,0.0,0.0,0.0,211002624.21
09363400000136,MERCANTIL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISETORIAL,Subclasse Senior Série 3,0.0,0.0,0.0,211002624.21
09363400000136,MERCANTIL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISETORIAL,Subclasse Senior Série 4,0.78,0.78,0.0,211002624.21
