CNPJ,DENOM_SOCIAL,VL_PL,ADMIN,classificacao,score_risco,materialidade_max_rs,materialidade_soma_rs,forca_evidencia,obs_disparados,der_disparados,cobertura_dados_pct,n_avaliaveis,n_disparos,n_disparos_persistentes,n_criticos,n_altos,persistencia_media_meses,atualidade,peso_disponivel,peso_disparado
37021511000108,MASONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,673285076.06,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,atenção baixa,4.92,675303539.0,2699195693.06,0.75,3.0,1.0,63.04,29,4,4.0,0.0,0.0,13.0,2026-06-30,122.0,6.0
57449433000146,SOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS,518000319.36,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,atenção baixa,4.92,520697789.51,2077396217.74,0.75,3.0,1.0,63.04,29,4,4.0,0.0,0.0,12.0,2026-06-30,122.0,6.0
58212304000100,BAROLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,395913875.88,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,atenção baixa,4.92,395913875.88,1583177359.26,0.75,3.0,1.0,63.04,29,4,4.0,0.0,0.0,13.0,2026-06-30,122.0,6.0
63615626000122,GUARDIAN MULTI CONSIGNADO XV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,120599988.93,BANCO DAYCOVAL S.A.,atenção baixa,4.92,120795362.4,241590724.8,0.5,1.0,1.0,58.7,27,2,2.0,0.0,0.0,4.0,2026-06-30,122.0,6.0
40989019000127,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GRAMADO,98759150.99,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção baixa,4.92,98334093.95057493,98334093.95057493,0.0,0.0,1.0,56.52,26,1,1.0,0.0,1.0,13.0,2026-06-30,122.0,6.0
65500424000160,SÃO MIGUEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,68495474.99,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,atenção baixa,4.92,67178111.76996948,67178111.76996948,0.0,0.0,1.0,58.7,27,1,1.0,0.0,1.0,4.0,2026-06-30,122.0,6.0
58888944000127,BRONZO N1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,27350365.14,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,atenção baixa,4.92,27350365.14,27350365.14,1.0,1.0,0.0,56.52,26,1,1.0,0.0,1.0,4.0,2026-06-30,122.0,6.0
55499498000170,MENESTYS VII GABLES FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,23601543.29,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,atenção baixa,4.92,23601543.29,23601543.29,1.0,1.0,0.0,56.52,26,1,1.0,0.0,1.0,2.0,2026-06-30,122.0,6.0
47731522000127,JMP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,3158531.3,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,atenção baixa,4.92,13750178.759999998,13750178.759999998,0.0,0.0,1.0,56.52,26,1,1.0,0.0,1.0,1.0,2026-06-30,122.0,6.0
56703001000157,CRÉDITO AZUL FIC DE FIDC - RESPONSABILIDADE LIMITADA,176761033.85,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,atenção baixa,4.92,11715698.969999999,11715698.969999999,0.0,0.0,1.0,56.52,26,1,1.0,0.0,1.0,5.0,2026-06-30,122.0,6.0
07727757000120,EMPRESARIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,515352066.52,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,atenção baixa,4.85,515352066.52,1668661670.930002,0.75,3.0,1.0,78.26,36,4,3.0,0.0,1.0,5.75,2026-06-30,165.0,8.0
33076242000118,WORKCAP AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,443208155.43,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção baixa,4.85,488707048.5,1919454009.14,0.6,3.0,2.0,80.43,37,5,4.0,0.0,0.0,9.6,2026-06-30,165.0,8.0
10269029000127,AJAXJUD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA,189279045.29,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,atenção baixa,4.84,109596148.27000001,109596148.27000001,0.0,0.0,1.0,63.04,29,1,1.0,0.0,1.0,13.0,2026-06-30,124.0,6.0
42813981000136,METALFRIO SOLUTIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,14299368.56,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,atenção baixa,4.84,29146643.089999996,29146643.089999996,0.0,0.0,1.0,65.22,30,1,1.0,0.0,1.0,1.0,2026-06-30,124.0,6.0
37351013000115,CS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,227416423.7,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,atenção baixa,4.83,227416423.7,628843586.6771836,0.5,2.0,2.0,69.57,32,4,2.0,0.0,1.0,3.25,2026-06-30,145.0,7.0
24552987000115,NDMP I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,101456182.22,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,atenção baixa,4.83,101456182.22,140923207.46,0.5,1.0,1.0,69.57,32,2,2.0,0.0,1.0,7.5,2026-06-30,145.0,7.0
17030517000126,PLATA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,74308052.45,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,atenção baixa,4.83,74308052.45,115906071.03999999,0.5,1.0,1.0,69.57,32,2,2.0,0.0,1.0,7.5,2026-06-30,145.0,7.0
55720253000121,ITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE ILIMITADA,2302518318.66,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",atenção baixa,4.81,2302518318.66,6722544073.65,0.8,4.0,1.0,56.52,26,5,3.0,0.0,0.0,4.4,2026-06-30,104.0,5.0
35754011000141,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PORTO DESAP -RESPONSABILIDADE LIMITADA,896266402.0,APEX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção baixa,4.8,897421755.22,3589687020.88,0.75,3.0,1.0,65.22,30,4,4.0,0.0,0.0,8.5,2026-06-30,125.0,6.0
35823530000114,BANMINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,421195259.86,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,atenção baixa,4.79,421195259.86,1096337769.75,0.667,2.0,1.0,71.74,33,3,2.0,0.0,1.0,4.0,2026-06-30,146.0,7.0
63622842000103,DESBRAVA UNO ARTIGOS ESPORTIVOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,343581061.0,INTRAG DTVM LTDA.,atenção baixa,4.76,343581061.0,1029175699.5799999,0.667,2.0,1.0,50.0,23,3,3.0,0.0,0.0,7.0,2026-06-30,105.0,5.0
13767420000140,FUNDO DE INVESTIMENTO EM DIREITOS CREDI VAREJO BR,159397497.94,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção baixa,4.72,157808727.38,241392668.48999998,0.5,1.0,1.0,65.22,30,2,2.0,0.0,0.0,13.0,2026-06-30,127.0,6.0
51752029000160,LATACHE LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NÃO-PADRONIZADO,157358617.21,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção baixa,4.72,157358617.21,393383336.61,0.667,2.0,1.0,63.04,29,3,2.0,0.0,0.0,2.3333333333333335,2026-06-30,127.0,6.0
23033577000103,ILLUMINATI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32258222.63,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,atenção baixa,4.72,128808206.21000001,161066428.84,0.5,1.0,1.0,63.04,29,2,1.0,0.0,1.0,7.5,2026-06-30,127.0,6.0
54326983000180,ST 1007 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  LIMITADA,79055405.53,BANCO DAYCOVAL S.A.,atenção baixa,4.72,79045908.94,158083913.28910598,0.5,1.0,1.0,67.39,31,2,2.0,0.0,0.0,6.0,2026-06-30,127.0,6.0
37780694000137,SONAR PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,68609137.68,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,atenção baixa,4.72,73708213.67,73708213.67,0.0,0.0,1.0,63.04,29,1,1.0,0.0,1.0,7.0,2026-06-30,127.0,6.0
42556229000157,SIMONETTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62139208.34,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção baixa,4.72,60910985.43,145327872.35,0.333,1.0,2.0,65.22,30,3,2.0,0.0,0.0,5.666666666666667,2026-06-30,127.0,6.0
42288547000184,JGP ESTRUTURADOS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,7984608.63,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,atenção baixa,4.72,7367197.27,7367197.27,1.0,1.0,0.0,65.22,30,1,1.0,0.0,1.0,13.0,2026-06-30,127.0,6.0
29720595000131,DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA,314819121.43,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,atenção baixa,4.7,863222462.8599999,1339084382.51,0.667,2.0,1.0,78.26,36,3,2.0,0.0,1.0,5.666666666666667,2026-06-30,149.0,7.0
35689601000138,ÁGIS  - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,485279694.2,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,atenção baixa,4.7,576752341.59,695682487.98,0.5,1.0,1.0,78.26,36,2,2.0,0.0,1.0,8.5,2026-06-30,149.0,7.0
54335957000118,CREDIT RESTRUCTURING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,238354584.31,XP INVESTIMENTOS CCTVM S.A.,atenção baixa,4.69,238354584.31,693764265.04,0.667,2.0,1.0,69.57,32,3,2.0,0.0,0.0,7.0,2026-06-30,128.0,6.0
63113571000152,GALAPAGOS ARCESP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,165293650.88,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,atenção baixa,4.69,163997092.0,326944602.6112,0.5,1.0,1.0,60.87,28,2,2.0,0.0,0.0,3.0,2026-06-30,128.0,6.0
62543802000103,PINE LIFT I CARTÃO INSS FIDC - RESP LIMITADA,160667845.39,BANCO DAYCOVAL S.A.,atenção baixa,4.69,160274912.0,320517769.0176,0.5,1.0,1.0,60.87,28,2,2.0,0.0,0.0,7.0,2026-06-30,128.0,6.0
63848380000139,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DAYCOVAL FGTS I RESPONSABILIDADE LIMITADA,102701036.48,BANCO DAYCOVAL S.A.,atenção baixa,4.69,101443950.31,202045915.83242702,0.5,1.0,1.0,60.87,28,2,2.0,0.0,0.0,6.0,2026-06-30,128.0,6.0
62627243000101,LEVER I FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,82860747.91,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção baixa,4.69,81921875.11,243749706.012057,0.333,1.0,2.0,60.87,28,3,1.0,0.0,1.0,3.6666666666666665,2026-06-30,128.0,6.0
60882563000182,ST 1019.A FIDC RESPONSABILIDADE LIMITADA,150356762.36,BANCO DAYCOVAL S.A.,atenção baixa,4.64,149839702.0,449009651.0132,0.667,2.0,1.0,76.09,35,3,3.0,0.0,0.0,13.0,2026-06-30,151.0,7.0
20103394000110,BULLSEYE MASTER I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,83260919.77,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,atenção baixa,4.64,75938229.61,151876459.22,1.0,2.0,0.0,76.09,35,2,2.0,0.0,1.0,13.0,2026-06-30,151.0,7.0
53841740000117,FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS CRÉDITO CONSIGNADO PRIVADO PAKETÁ DE  RESPONSABILID,1918531934.02,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção baixa,4.62,2052679735.43,7585430499.190001,0.6,3.0,2.0,86.96,40,5,4.0,0.0,0.0,7.4,2026-06-30,173.0,8.0
26690689000117,CONTINENTALBANCO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,139251677.92,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção baixa,4.62,164981947.2,164981947.2,0.0,0.0,1.0,65.22,30,1,1.0,0.0,1.0,13.0,2026-06-30,130.0,6.0
28729157000171,FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS INTRA BLACK CREDIFACIL,34876948.64,INTRA INVESTIMENTOS DTVM LTDA,atenção baixa,4.62,34876948.64,34876948.64,1.0,1.0,0.0,63.04,29,1,1.0,0.0,1.0,13.0,2026-06-30,130.0,6.0
41776150000179,REAG MASTER FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,28914395.1,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção baixa,4.62,28914395.1,28914395.1,1.0,1.0,0.0,63.04,29,1,1.0,0.0,1.0,13.0,2026-06-30,130.0,6.0
20997814000150,SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,17512502.97,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,atenção baixa,4.62,7595862.52,7595862.52,1.0,1.0,0.0,65.22,30,1,1.0,0.0,1.0,12.0,2026-06-30,130.0,6.0
54218673000141,CLOUDWALK BIG PICTURE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,904073803.43,BANCO GENIAL S.A.,atenção baixa,4.61,881023680.040725,1699729757.060725,0.0,0.0,2.0,78.26,36,2,2.0,0.0,1.0,13.0,2026-06-30,152.0,7.0
49936440000144,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TURBI I DE RESPONSABILIDADE LIMITADA,590453123.13,BANCO DAYCOVAL S.A.,atenção baixa,4.61,578376873.11,1156753746.22,0.0,0.0,2.0,78.26,36,2,2.0,0.0,1.0,13.0,2026-06-30,152.0,7.0
52363951000129,ARC DIP JS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,484118379.9,BANCO DAYCOVAL S.A.,atenção baixa,4.61,496074813.75,980193193.65,0.5,1.0,1.0,78.26,36,2,2.0,0.0,1.0,8.5,2026-06-30,152.0,7.0
54218941000125,CLOUDWALK BIG PICTURE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,301953274.03,BANCO GENIAL S.A.,atenção baixa,4.61,292192560.70133996,559073909.07134,0.0,0.0,2.0,78.26,36,2,2.0,0.0,1.0,13.0,2026-06-30,152.0,7.0
62681110000113,ÁSIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1337788554.49,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,atenção baixa,4.59,1338648590.14,4015085734.7700005,0.667,2.0,1.0,54.35,25,3,3.0,0.0,0.0,10.0,2026-06-30,109.0,5.0
26709975000187,ARON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,743782066.5,OLIVEIRA TRUST DTVM S.A.,atenção baixa,4.55,743782066.5,1998855358.6999998,0.667,2.0,1.0,58.7,27,3,3.0,0.0,0.0,13.0,2026-06-30,110.0,5.0
28481469000109,MAJORITY - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,441852859.55,OLIVEIRA TRUST DTVM S.A.,atenção baixa,4.55,441852859.55,925187982.95,0.667,2.0,1.0,58.7,27,3,3.0,0.0,0.0,11.333333333333334,2026-06-30,110.0,5.0
58223658000142,CORRESPONDENTE BANQUEIRO XP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LTDA,290981671.0,OLIVEIRA TRUST DTVM S.A.,atenção baixa,4.55,290981671.0,751769944.29,0.667,2.0,1.0,58.7,27,3,3.0,0.0,0.0,13.0,2026-06-30,110.0,5.0
32287737000123,B4 TRUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,124114828.62,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,atenção baixa,4.55,124114828.62,168300525.78,0.5,1.0,1.0,73.91,34,2,2.0,0.0,1.0,8.0,2026-06-30,154.0,7.0
09172117000127,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP,371328923.76,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,atenção baixa,4.52,294790973.47,585210730.0699999,0.5,1.0,1.0,76.09,35,2,2.0,0.0,1.0,13.0,2026-06-30,155.0,7.0
28194817000167,CREDVALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,323246669.37,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção baixa,4.52,272238000.28000003,428545955.11,0.5,1.0,1.0,76.09,35,2,2.0,0.0,1.0,8.0,2026-06-30,155.0,7.0
